bay_id,st_marker_id,status,location,lat,lon
2934,4914E,Present,"(-37.80784529775674, 144.95810873273874)",-37.80784529775674,144.95810873273874
2903,4869W,Unoccupied,"(-37.80860830885492, 144.95768416755797)",-37.80860830885492,144.95768416755797
4208,C6712,Present,"(-37.8088049114435, 144.95821929732745)",-37.8088049114435,144.95821929732745
4698,8644E,Present,"(-37.825595706159845, 144.9626446383764)",-37.825595706159845,144.9626446383764
913,C672,Present,"(-37.814383963893654, 144.96882358314184)",-37.814383963893654,144.96882358314184
4372,C7178,Present,"(-37.807439625215075, 144.9531662424701)",-37.807439625215075,144.9531662424701
4090,C6300,Present,"(-37.80476874676958, 144.95082582224578)",-37.80476874676958,144.95082582224578
615,72E,Present,"(-37.80993392168916, 144.97237303158133)",-37.80993392168916,144.97237303158133
6648,13624E,Unoccupied,"(-37.81936983578525, 144.94360547965408)",-37.81936983578525,144.94360547965408
6045,13010N,Present,"(-37.81982751532851, 144.95122374760533)",-37.81982751532851,144.95122374760533
6221,13320E,Present,"(-37.81947607937112, 144.9469872579126)",-37.81947607937112,144.9469872579126
5669,12336N,Unoccupied,"(-37.80987568569655, 144.9793561919218)",-37.80987568569655,144.9793561919218
5718,12390N,Present,"(-37.810704626842465, 144.97619865867392)",-37.810704626842465,144.97619865867392
6050,13022N,Unoccupied,"(-37.82109685822127, 144.94683466478386)",-37.82109685822127,144.94683466478386
6548,13757W,Unoccupied,"(-37.8126694144613, 144.93877201513442)",-37.8126694144613,144.93877201513442
4702,8648E,Unoccupied,"(-37.82555701388723, 144.96269083663972)",-37.82555701388723,144.96269083663972
3536,7035S,Present,"(-37.80758625533919, 144.95846052404136)",-37.80758625533919,144.95846052404136
3604,7552N,Present,"(-37.80596466609564, 144.9589088869089)",-37.80596466609564,144.9589088869089
3513,6668N,Unoccupied,"(-37.80863899645456, 144.95844499257623)",-37.80863899645456,144.95844499257623
2434,C2720,Unoccupied,"(-37.809863404106764, 144.9705195773521)",-37.809863404106764,144.9705195773521
4222,C6748,Unoccupied,"(-37.809380324212455, 144.9570875116874)",-37.809380324212455,144.9570875116874
6700,C150,Present,"(-37.80856620399521, 144.97175624091088)",-37.80856620399521,144.97175624091088
653,C156,Present,"(-37.80849950704766, 144.97172566727278)",-37.80849950704766,144.97172566727278
958,C830,Unoccupied,"(-37.81116388797592, 144.9673469528956)",-37.81116388797592,144.9673469528956
5907,C9068,Present,"(-37.80293199839085, 144.9675715117793)",-37.80293199839085,144.9675715117793
714,489W,Present,"(-37.81065693848322, 144.9697883181219)",-37.81065693848322,144.9697883181219
3693,7654N,Present,"(-37.804983236421904, 144.95695524712357)",-37.804983236421904,144.95695524712357
5791,12510N,Present,"(-37.815241109617574, 144.97575153747755)",-37.815241109617574,144.97575153747755
5695,12367S,Present,"(-37.81013046672039, 144.98033722443773)",-37.81013046672039,144.98033722443773
5620,12264N,Present,"(-37.80954973073041, 144.97635119820478)",-37.80954973073041,144.97635119820478
1654,2143S,Present,"(-37.812801246750034, 144.97195437743156)",-37.812801246750034,144.97195437743156
6542,13745W,Present,"(-37.813540173342474, 144.9392991427561)",-37.813540173342474,144.9392991427561
6549,13759W,Unoccupied,"(-37.81261906176565, 144.93874162682)",-37.81261906176565,144.93874162682
6571,13838N,Unoccupied,"(-37.81274616966401, 144.9400651918926)",-37.81274616966401,144.9400651918926
5805,12538N,Unoccupied,"(-37.81575388301522, 144.9804096233853)",-37.81575388301522,144.9804096233853
5383,11703W,Present,"(-37.810152198209394, 144.97271136912758)",-37.810152198209394,144.97271136912758
3102,5258E,Present,"(-37.80490726254289, 144.95737100170908)",-37.80490726254289,144.95737100170908
5300,9541S,Present,"(-37.828203842491305, 144.96508114596065)",-37.828203842491305,144.96508114596065
2936,4916E,Present,"(-37.80779428555023, 144.95811776367623)",-37.80779428555023,144.95811776367623
6117,C13572,Present,"(-37.81947538857838, 144.94504612163064)",-37.81947538857838,144.94504612163064
640,C104,Unoccupied,"(-37.80887308059522, 144.97189713846942)",-37.80887308059522,144.97189713846942
2640,10113W,Present,"(-37.80352470224846, 144.94791640742318)",-37.80352470224846,144.94791640742318
2641,10115W,Unoccupied,"(-37.80336265167589, 144.94794423530294)",-37.80336265167589,144.94794423530294
5890,C9000,Present,"(-37.8028519401346, 144.96684307221085)",-37.8028519401346,144.96684307221085
5405,11745W,Present,"(-37.81050471249243, 144.97533844521365)",-37.81050471249243,144.97533844521365
6297,13273S,Present,"(-37.819547555887574, 144.9493232170718)",-37.819547555887574,144.9493232170718
5531,11995W,Present,"(-37.81391267686074, 144.98283744856852)",-37.81391267686074,144.98283744856852
6242,13360E,Unoccupied,"(-37.82209417731771, 144.94781133130152)",-37.82209417731771,144.94781133130152
5486,11895W,Unoccupied,"(-37.810346040763434, 144.97811593202232)",-37.810346040763434,144.97811593202232
6158,13206N,Unoccupied,"(-37.81861519161684, 144.94767857333693)",-37.81861519161684,144.94767857333693
6086,13237S,Unoccupied,"(-37.819996462879786, 144.9435597621486)",-37.819996462879786,144.9435597621486
1962,3342N,Unoccupied,"(-37.80893272581448, 144.96980163830924)",-37.80893272581448,144.96980163830924
4126,C6414,Present,"(-37.80358787018449, 144.95103430187015)",-37.80358787018449,144.95103430187015
4753,8714E,Unoccupied,"(-37.82488655512418, 144.9634878552253)",-37.82488655512418,144.9634878552253
2443,C2756,Unoccupied,"(-37.80998399916943, 144.97010747368216)",-37.80998399916943,144.97010747368216
6084,13233S,Unoccupied,"(-37.819578635228496, 144.94500368952737)",-37.819578635228496,144.94500368952737
6384,13631W,Present,"(-37.82033947814555, 144.94446040940366)",-37.82033947814555,144.94446040940366
5719,12392N,Present,"(-37.81071163256664, 144.97626320429475)",-37.81071163256664,144.97626320429475
5579,12091W,Present,"(-37.810889212520195, 144.98334702578936)",-37.810889212520195,144.98334702578936
6239,13200N,Present,"(-37.81882139110719, 144.94696759552994)",-37.81882139110719,144.94696759552994
6226,13330E,Unoccupied,"(-37.81679386767446, 144.94584322676855)",-37.81679386767446,144.94584322676855
6908,14263W,Present,"(-37.79445161380258, 144.96488458119364)",-37.79445161380258,144.96488458119364
1832,2508N,Unoccupied,"(-37.810865322370255, 144.97081090744348)",-37.810865322370255,144.97081090744348
6523,13760E,Present,"(-37.81226299584999, 144.93622680144077)",-37.81226299584999,144.93622680144077
6467,13821S,Unoccupied,"(-37.81516053506584, 144.93706047464406)",-37.81516053506584,144.93706047464406
5871,C9186,Present,"(-37.79846860768509, 144.9653635023291)",-37.79846860768509,144.9653635023291
3387,6217W,Present,"(-37.80617782269955, 144.9509259443154)",-37.80617782269955,144.9509259443154
4189,C6648,Present,"(-37.808550235751255, 144.9590979924953)",-37.808550235751255,144.9590979924953
3535,7033S,Unoccupied,"(-37.80756761596527, 144.95852459525878)",-37.80756761596527,144.95852459525878
5660,12315S,Unoccupied,"(-37.80987499461193, 144.97800768841046)",-37.80987499461193,144.97800768841046
5656,12307S,Present,"(-37.80984609917802, 144.9777418142644)",-37.80984609917802,144.9777418142644
6258,13420E,Present,"(-37.819826100923, 144.94800755067544)",-37.819826100923,144.94800755067544
5708,12358N,Unoccupied,"(-37.810226893313526, 144.9825304878785)",-37.810226893313526,144.9825304878785
5758,12433S,Unoccupied,"(-37.811912068922375, 144.97539496289204)",-37.811912068922375,144.97539496289204
6484,13713W,Unoccupied,"(-37.815485774889126, 144.93681711842214)",-37.815485774889126,144.93681711842214
5738,12387S,Present,"(-37.810927418564276, 144.97653786496926)",-37.810927418564276,144.97653786496926
6192,13274N,Present,"(-37.820201470670746, 144.94223168804564)",-37.820201470670746,144.94223168804564
5816,12560N,Unoccupied,"(-37.8158352382923, 144.98115007164583)",-37.8158352382923,144.98115007164583
580,134E,Unoccupied,"(-37.808230483605456, 144.9717241493142)",-37.808230483605456,144.9717241493142
4560,8001W,Present,"(-37.83018106475396, 144.96923023104904)",-37.83018106475396,144.96923023104904
3398,6239W,Unoccupied,"(-37.805875973978374, 144.950788315245)",-37.805875973978374,144.950788315245
3365,6173W,Present,"(-37.80421264523544, 144.9431494926245)",-37.80421264523544,144.9431494926245
5752,12442N,Unoccupied,"(-37.811847531344036, 144.9758455824391)",-37.811847531344036,144.9758455824391
5346,8873W,Present,"(-37.82539182057477, 144.9605934088404)",-37.82539182057477,144.9605934088404
1994,3412N,Present,"(-37.81020639361333, 144.96544350008384)",-37.81020639361333,144.96544350008384
4978,9407S,Present,"(-37.829908904048786, 144.96712928437947)",-37.829908904048786,144.96712928437947
6119,C13580,Present,"(-37.819493682546614, 144.94498293377134)",-37.819493682546614,144.94498293377134
6116,C13568,Unoccupied,"(-37.81946622144212, 144.9450779546279)",-37.81946622144212,144.9450779546279
4859,9262N,Present,"(-37.82889407958439, 144.97018952912822)",-37.82889407958439,144.97018952912822
5009,9441S,Present,"(-37.830214934486335, 144.96606979307296)",-37.830214934486335,144.96606979307296
6124,C13600,Present,"(-37.81954632976269, 144.9448009913908)",-37.81954632976269,144.9448009913908
773,C336,Present,"(-37.814418376320546, 144.97164246205455)",-37.814418376320546,144.97164246205455
4206,C6706,Present,"(-37.80878804945635, 144.9582774255727)",-37.80878804945635,144.9582774255727
5364,11702E,Present,"(-37.81060184322311, 144.97295278294547)",-37.81060184322311,144.97295278294547
4288,C6912,Unoccupied,"(-37.80918214379872, 144.95582412203683)",-37.80918214379872,144.95582412203683
6163,13216N,Present,"(-37.81870904511952, 144.94735470332984)",-37.81870904511952,144.94735470332984
574,114E,Unoccupied,"(-37.80848336857886, 144.97184069109136)",-37.80848336857886,144.97184069109136
5904,C9056,Present,"(-37.802921762392366, 144.96747839029825)",-37.802921762392366,144.96747839029825
6879,14205W,Present,"(-37.79631843078808, 144.9646069479639)",-37.79631843078808,144.9646069479639
5571,12075W,Present,"(-37.81131002617903, 144.98327727509536)",-37.81131002617903,144.98327727509536
6067,13056N,Unoccupied,"(-37.82093735785049, 144.9429349687436)",-37.82093735785049,144.9429349687436
6272,13347W,Present,"(-37.81942624294449, 144.94842132710085)",-37.81942624294449,144.94842132710085
5557,12047W,Unoccupied,"(-37.812414037254804, 144.98309250222638)",-37.812414037254804,144.98309250222638
651,C148,Unoccupied,"(-37.80858937372206, 144.97176686215866)",-37.80858937372206,144.97176686215866
2479,C2852,Present,"(-37.810582334061536, 144.96805257637192)",-37.810582334061536,144.96805257637192
6566,13794E,Unoccupied,"(-37.812387966027885, 144.9387212494031)",-37.812387966027885,144.9387212494031
5556,12045W,Present,"(-37.812465971039046, 144.98308392926054)",-37.812465971039046,144.98308392926054
2627,2882N,Present,"(-37.81059440284895, 144.96769166240483)",-37.81059440284895,144.96769166240483
5792,12512N,Unoccupied,"(-37.815248445889395, 144.97581894562478)",-37.815248445889395,144.97581894562478
6519,13752E,Unoccupied,"(-37.81272895756969, 144.93650820636702)",-37.81272895756969,144.93650820636702
5616,12251S,Present,"(-37.80958943923362, 144.97520518202015)",-37.80958943923362,144.97520518202015
584,18E,Unoccupied,"(-37.81452914336778, 144.9746295520864)",-37.81452914336778,144.9746295520864
6235,13348E,Unoccupied,"(-37.81578967988276, 144.9454006273299)",-37.81578967988276,144.9454006273299
5739,12389S,Present,"(-37.810934653433634, 144.97660363376707)",-37.810934653433634,144.97660363376707
6585,13779W,Unoccupied,"(-37.81338309340318, 144.9408338183706)",-37.81338309340318,144.9408338183706
6525,13725W,Unoccupied,"(-37.812241028768454, 144.9360987642752)",-37.812241028768454,144.9360987642752
810,C496,Present,"(-37.81067551759528, 144.9699238748613)",-37.81067551759528,144.9699238748613
4845,9245S,Present,"(-37.82888243388449, 144.97065526571407)",-37.82888243388449,144.97065526571407
4735,8686E,Present,"(-37.825162921512145, 144.9631634158556)",-37.825162921512145,144.9631634158556
2436,C2728,Present,"(-37.80991031077144, 144.97035915437203)",-37.80991031077144,144.97035915437203
5629,12282N,Unoccupied,"(-37.80967937894793, 144.97755782587637)",-37.80967937894793,144.97755782587637
6222,13322E,Unoccupied,"(-37.81819067770749, 144.94645995311902)",-37.81819067770749,144.94645995311902
6490,13822N,Unoccupied,"(-37.81575615633969, 144.93772708571578)",-37.81575615633969,144.93772708571578
792,C412,Unoccupied,"(-37.81291066385354, 144.9709503643585)",-37.81291066385354,144.9709503643585
1453,1727S,Present,"(-37.81442661384226, 144.97403708546906)",-37.81442661384226,144.97403708546906
6485,13827S,Present,"(-37.81552555833076, 144.93758196039585)",-37.81552555833076,144.93758196039585
5247,11519S,Unoccupied,"(-37.81180757381466, 144.95220579837365)",-37.81180757381466,144.95220579837365
1541,1910N,Present,"(-37.81446480983439, 144.969777886918)",-37.81446480983439,144.969777886918
2901,4865W,Present,"(-37.80865619562666, 144.9576757040922)",-37.80865619562666,144.9576757040922
6153,C13716,Unoccupied,"(-37.820055353390515, 144.94303831911287)",-37.820055353390515,144.94303831911287
5398,11762E,Present,"(-37.809990366890844, 144.97571012254173)",-37.809990366890844,144.97571012254173
2647,10121W,Present,"(-37.803204315931595, 144.94797216601955)",-37.803204315931595,144.94797216601955
6206,13325W,Unoccupied,"(-37.81981293012244, 144.94693523806714)",-37.81981293012244,144.94693523806714
4212,C6728,Present,"(-37.80939668006495, 144.95723249560626)",-37.80939668006495,144.95723249560626
4060,C6158,Unoccupied,"(-37.80395876638198, 144.95247461331905)",-37.80395876638198,144.95247461331905
4746,8706E,Unoccupied,"(-37.82495775623539, 144.96339598972745)",-37.82495775623539,144.96339598972745
4749,8710E,Unoccupied,"(-37.82491812382499, 144.96344247275036)",-37.82491812382499,144.96344247275036
6193,13276N,Present,"(-37.820221546063706, 144.94216233198946)",-37.820221546063706,144.94216233198946
6236,13350E,Unoccupied,"(-37.81573303491969, 144.94537561003557)",-37.81573303491969,144.94537561003557
6534,13770E,Present,"(-37.81350938192443, 144.939399851227)",-37.81350938192443,144.939399851227
1964,3344N,Unoccupied,"(-37.808951283879324, 144.96973761339564)",-37.808951283879324,144.96973761339564
6761,13105W,Present,"(-37.820825828898045, 144.9441377389889)",-37.820825828898045,144.9441377389889
5610,12239S,Present,"(-37.80953463647572, 144.9747121130703)",-37.80953463647572,144.9747121130703
6321,13399W,Present,"(-37.821314914205885, 144.95106735815125)",-37.821314914205885,144.95106735815125
3124,5290E,Present,"(-37.804457399121944, 144.95745700806316)",-37.804457399121944,144.95745700806316
4808,9136N,Present,"(-37.830245537568956, 144.96989872350696)",-37.830245537568956,144.96989872350696
7052,4664Ea,Present,"(-37.80570432506275, 144.95951121743832)",-37.80570432506275,144.95951121743832
3622,7570N,Unoccupied,"(-37.8056518213384, 144.95475934922203)",-37.8056518213384,144.95475934922203
3119,5280E,Unoccupied,"(-37.80456773015651, 144.95743592335526)",-37.80456773015651,144.95743592335526
6536,13774E,Present,"(-37.81336454999884, 144.93931135888528)",-37.81336454999884,144.93931135888528
6201,13315W,Present,"(-37.820206519755715, 144.94710582760376)",-37.820206519755715,144.94710582760376
5021,9453S,Unoccupied,"(-37.83027811734948, 144.96585143464503)",-37.83027811734948,144.96585143464503
2929,4907W,Unoccupied,"(-37.80816190793435, 144.9577631652279)",-37.80816190793435,144.9577631652279
3223,5560E,Present,"(-37.80644019638932, 144.95410563214284)",-37.80644019638932,144.95410563214284
1984,3400N,Unoccupied,"(-37.810053594578946, 144.96596691289426)",-37.810053594578946,144.96596691289426
3546,7066N,Unoccupied,"(-37.80861227506381, 144.9543020355954)",-37.80861227506381,144.9543020355954
6109,C13532,Present,"(-37.81929825229301, 144.94565893391882)",-37.81929825229301,144.94565893391882
6751,6633S,Unoccupied,"(-37.80859688912036, 144.9592777562926)",-37.80859688912036,144.9592777562926
643,C116,Unoccupied,"(-37.80880200226363, 144.97186447690888)",-37.80880200226363,144.97186447690888
2310,2849S,Unoccupied,"(-37.81069421799198, 144.9680226620169)",-37.81069421799198,144.9680226620169
826,C560,Present,"(-37.80944783807895, 144.96936135341883)",-37.80944783807895,144.96936135341883
4067,C6172,Present,"(-37.8037848949012, 144.95250548757656)",-37.8037848949012,144.95250548757656
4350,C7116,Present,"(-37.80804514638703, 144.95403959462425)",-37.80804514638703,144.95403959462425
2626,2892N,Unoccupied,"(-37.81061209153863, 144.96763157229913)",-37.81061209153863,144.96763157229913
5923,12810N,Present,"(-37.802824437407324, 144.9674792091353)",-37.802824437407324,144.9674792091353
2315,2856N,Unoccupied,"(-37.81055560494364, 144.96782369974386)",-37.81055560494364,144.96782369974386
6005,13009S,Unoccupied,"(-37.81991148319636, 144.95154801430996)",-37.81991148319636,144.95154801430996
5417,11785W,Present,"(-37.81153067222423, 144.97538980912998)",-37.81153067222423,144.97538980912998
1741,2350N,Present,"(-37.811903467402544, 144.97089849405825)",-37.811903467402544,144.97089849405825
5273,4507W,Unoccupied,"(-37.81171114451988, 144.9534480392092)",-37.81171114451988,144.9534480392092
3376,6195W,Present,"(-37.80655597392326, 144.95109812763982)",-37.80655597392326,144.95109812763982
5263,4525W,Unoccupied,"(-37.81092060724896, 144.95307956679574)",-37.81092060724896,144.95307956679574
3034,5134E,Present,"(-37.80304266348515, 144.95709170045342)",-37.80304266348515,144.95709170045342
1951,3318N,Unoccupied,"(-37.808687293192705, 144.9706470290542)",-37.808687293192705,144.9706470290542
4717,8665W,Unoccupied,"(-37.82542047213443, 144.96265351052392)",-37.82542047213443,144.96265351052392
5857,C9130,Present,"(-37.79841124372694, 144.96483415326622)",-37.79841124372694,144.96483415326622
3181,5396E,Unoccupied,"(-37.80289334585286, 144.95668562875244)",-37.80289334585286,144.95668562875244
4011,C6060,Present,"(-37.80588431030715, 144.95213574337413)",-37.80588431030715,144.95213574337413
4263,C6858,Unoccupied,"(-37.80947581306851, 144.95583196711485)",-37.80947581306851,144.95583196711485
6667,9361S,Present,"(-37.82967782934985, 144.96792568365748)",-37.82967782934985,144.96792568365748
6456,13588E,Present,"(-37.819614355485015, 144.94263124467017)",-37.819614355485015,144.94263124467017
733,618E,Unoccupied,"(-37.808533040791204, 144.96906408969812)",-37.808533040791204,144.96906408969812
2706,10338E,Unoccupied,"(-37.803428592843034, 144.94395710597473)",-37.803428592843034,144.94395710597473
618,75W,Present,"(-37.809960885414796, 144.97227247440588)",-37.809960885414796,144.97227247440588
4029,C6096,Present,"(-37.80484991354073, 144.95231726778994)",-37.80484991354073,144.95231726778994
3933,C5782,Present,"(-37.80418510531321, 144.95544935114913)",-37.80418510531321,144.95544935114913
6518,13750E,Unoccupied,"(-37.81278004734811, 144.9365389621737)",-37.81278004734811,144.9365389621737
877,775W,Present,"(-37.81221754261522, 144.96770542370388)",-37.81221754261522,144.96770542370388
2419,C2660,Present,"(-37.80965891034741, 144.97121818717784)",-37.80965891034741,144.97121818717784
3905,C5724,Present,"(-37.80522625027015, 144.95526217349115)",-37.80522625027015,144.95526217349115
2418,C2658,Present,"(-37.809640023848516, 144.97128242947838)",-37.809640023848516,144.97128242947838
4313,C6962,Present,"(-37.80920769120985, 144.9560225553128)",-37.80920769120985,144.9560225553128
2435,C2724,Present,"(-37.80990273880823, 144.97038501897038)",-37.80990273880823,144.97038501897038
2439,C2740,Unoccupied,"(-37.80994345652961, 144.97024619511097)",-37.80994345652961,144.97024619511097
2457,C2792,Unoccupied,"(-37.81033815217111, 144.96888723233081)",-37.81033815217111,144.96888723233081
5637,12269S,Present,"(-37.80970230785536, 144.97641814178021)",-37.80970230785536,144.97641814178021
6181,13252N,Present,"(-37.819856522512254, 144.94341564246469)",-37.819856522512254,144.94341564246469
5568,12069W,Present,"(-37.81183781077067, 144.98318875471043)",-37.81183781077067,144.98318875471043
6122,C13592,Present,"(-37.81952800191678, 144.9448645492551)",-37.81952800191678,144.9448645492551
5646,12287S,Unoccupied,"(-37.809769174700094, 144.97703568928648)",-37.809769174700094,144.97703568928648
5506,11945W,Unoccupied,"(-37.81520232267109, 144.982618180015)",-37.81520232267109,144.982618180015
6707,C530,Unoccupied,"(-37.81035066965163, 144.96977448275481)",-37.81035066965163,144.96977448275481
3886,C5670,Unoccupied,"(-37.806445019452475, 144.95504844322136)",-37.806445019452475,144.95504844322136
803,C470,Present,"(-37.811573534852734, 144.97033378179282)",-37.811573534852734,144.97033378179282
849,C644,Unoccupied,"(-37.80837945848867, 144.96887034412674)",-37.80837945848867,144.96887034412674
6867,14094E,Present,"(-37.79490859734546, 144.9583603277346)",-37.79490859734546,144.9583603277346
3897,C5706,Present,"(-37.806067037313525, 144.9551160044954)",-37.806067037313525,144.9551160044954
696,425W,Present,"(-37.81279514213834, 144.970770586125)",-37.81279514213834,144.970770586125
2432,C2712,Unoccupied,"(-37.80983613275804, 144.97061254243934)",-37.80983613275804,144.97061254243934
6416,13665W,Unoccupied,"(-37.82116722967102, 144.94536780404178)",-37.82116722967102,144.94536780404178
5238,11501S,Present,"(-37.81152512653162, 144.9532043905266)",-37.81152512653162,144.9532043905266
3038,5141W,Present,"(-37.803002940227515, 144.95694670562756)",-37.803002940227515,144.95694670562756
736,625W,Unoccupied,"(-37.80853715673083, 144.96882092561302)",-37.80853715673083,144.96882092561302
2318,2861S,Unoccupied,"(-37.81080964501693, 144.967633211193)",-37.81080964501693,144.967633211193
5880,12908N,Present,"(-37.79836692956692, 144.96527283263367)",-37.79836692956692,144.96527283263367
6173,13236N,Present,"(-37.819446126783916, 144.94483434404276)",-37.819446126783916,144.94483434404276
3615,7563S,Unoccupied,"(-37.80593239786066, 144.95561786622383)",-37.80593239786066,144.95561786622383
4239,C6800,Present,"(-37.809337632175215, 144.95670910874497)",-37.809337632175215,144.95670910874497
587,27W,Present,"(-37.814177885928956, 144.97424689228652)",-37.814177885928956,144.97424689228652
4802,9124N,Present,"(-37.8301547122791, 144.97020636256883)",-37.8301547122791,144.97020636256883
2444,C2760,Unoccupied,"(-37.80999152524813, 144.97008170518802)",-37.80999152524813,144.97008170518802
2897,4854E,Present,"(-37.809622771054244, 144.9583696966298)",-37.809622771054244,144.9583696966298
2745,4572E,Present,"(-37.808154552159976, 144.9660945702642)",-37.808154552159976,144.9660945702642
2905,4871W,Unoccupied,"(-37.80858678939819, 144.9576879704241)",-37.80858678939819,144.9576879704241
3999,C5966,Unoccupied,"(-37.803778044765906, 144.95402017467023)",-37.803778044765906,144.95402017467023
3368,6179W,Unoccupied,"(-37.80406031812777, 144.94317667886412)",-37.80406031812777,144.94317667886412
732,614E,Unoccupied,"(-37.808586411654204, 144.96908847438922)",-37.808586411654204,144.96908847438922
3981,C5930,Present,"(-37.80422427785021, 144.95394056194635)",-37.80422427785021,144.95394056194635
4710,8658E,Present,"(-37.82545930805974, 144.96280632955956)",-37.82545930805974,144.96280632955956
5908,C9072,Present,"(-37.802935640475, 144.9676046611276)",-37.802935640475,144.9676046611276
4215,C6734,Present,"(-37.809311983689675, 144.95711721350224)",-37.809311983689675,144.95711721350224
573,110E,Unoccupied,"(-37.8085342546119, 144.9718641173479)",-37.8085342546119,144.9718641173479
575,118E,Unoccupied,"(-37.80843268605078, 144.9718172975459)",-37.80843268605078,144.9718172975459
6056,13034N,Unoccupied,"(-37.82117319038632, 144.94391931390288)",-37.82117319038632,144.94391931390288
5716,12386N,Present,"(-37.810690502813486, 144.9760686161336)",-37.810690502813486,144.9760686161336
6754,13092N,Unoccupied,"(-37.821354198288944, 144.9446795011073)",-37.821354198288944,144.9446795011073
6185,13260N,Present,"(-37.819930950529155, 144.94315971846427)",-37.819930950529155,144.94315971846427
6039,13089S,Unoccupied,"(-37.82108790682098, 144.94282087510769)",-37.82108790682098,144.94282087510769
6072,13209S,Unoccupied,"(-37.81875906655734, 144.9478637669606)",-37.81875906655734,144.9478637669606
6265,13333W,Present,"(-37.81903225640254, 144.94840631812067)",-37.81903225640254,144.94840631812067
6362,13308N,Present,"(-37.82172021641781, 144.9511259269456)",-37.82172021641781,144.9511259269456
6205,13323W,Present,"(-37.81990262159043, 144.9469762536424)",-37.81990262159043,144.9469762536424
6437,13701W,Unoccupied,"(-37.81975103837492, 144.94589560870062)",-37.81975103837492,144.94589560870062
3541,7060N,Unoccupied,"(-37.808558249149854, 144.95449049698723)",-37.808558249149854,144.95449049698723
679,287W,Unoccupied,"(-37.814803383145325, 144.97170287748412)",-37.814803383145325,144.97170287748412
6821,14002E,Present,"(-37.79870009921546, 144.9578936900851)",-37.79870009921546,144.9578936900851
6386,13635W,Unoccupied,"(-37.82012665834914, 144.9443629710079)",-37.82012665834914,144.9443629710079
6148,C13696,Present,"(-37.82000385320533, 144.94321541187122)",-37.82000385320533,144.94321541187122
1830,2504N,Unoccupied,"(-37.81081886729805, 144.97097317479918)",-37.81081886729805,144.97097317479918
712,486E,Present,"(-37.81071096341266, 144.97006495915298)",-37.81071096341266,144.97006495915298
2728,4373W,Present,"(-37.80967442993663, 144.9609548476264)",-37.80967442993663,144.9609548476264
3201,5457W,Present,"(-37.80756710360468, 144.9543703640848)",-37.80756710360468,144.9543703640848
698,429W,Present,"(-37.8126937429261, 144.970723307995)",-37.8126937429261,144.970723307995
3367,6177W,Unoccupied,"(-37.80411157251581, 144.94316750978206)",-37.80411157251581,144.94316750978206
3388,6219W,Present,"(-37.806156771859605, 144.95091639869088)",-37.806156771859605,144.95091639869088
4577,8018E,Present,"(-37.82953407573397, 144.96905443417953)",-37.82953407573397,144.96905443417953
4034,C6106,Unoccupied,"(-37.80473340056144, 144.95233799868907)",-37.80473340056144,144.95233799868907
5869,C9178,Present,"(-37.798462060913884, 144.96530212179977)",-37.798462060913884,144.96530212179977
3769,C4884,Present,"(-37.80832687374971, 144.95784483851534)",-37.80832687374971,144.95784483851534
5253,11531S,Unoccupied,"(-37.811967757887714, 144.95163890435862)",-37.811967757887714,144.95163890435862
749,C236,Present,"(-37.81553015751127, 144.97215866134673)",-37.81553015751127,144.97215866134673
2477,C2844,Present,"(-37.81056562164031, 144.9681094604397)",-37.81056562164031,144.9681094604397
6307,13371W,Present,"(-37.81970875327762, 144.94980292025167)",-37.81970875327762,144.94980292025167
6639,13619W,Unoccupied,"(-37.819580262591984, 144.94354010609712)",-37.819580262591984,144.94354010609712
6164,13218N,Present,"(-37.8187280031157, 144.94729015372724)",-37.8187280031157,144.94729015372724
5632,12288N,Unoccupied,"(-37.80970041365944, 144.97775479011744)",-37.80970041365944,144.97775479011744
6248,13400E,Present,"(-37.81909965691749, 144.9472270428133)",-37.81909965691749,144.9472270428133
6426,13679W,Present,"(-37.82091475725626, 144.94620103234968)",-37.82091475725626,144.94620103234968
5724,12402N,Present,"(-37.81074692454287, 144.97658841133554)",-37.81074692454287,144.97658841133554
6412,13660E,Unoccupied,"(-37.81986137241454, 144.94536949059392)",-37.81986137241454,144.94536949059392
3044,5147W,Unoccupied,"(-37.80285324569802, 144.9568774084001)",-37.80285324569802,144.9568774084001
4799,9118N,Present,"(-37.83012566961645, 144.97030567432898)",-37.83012566961645,144.97030567432898
4840,9240N,Present,"(-37.828747029073014, 144.97069525467938)",-37.828747029073014,144.97069525467938
4827,9218N,Present,"(-37.83123656108052, 144.9664815208715)",-37.83123656108052,144.9664815208715
4814,9190N,Present,"(-37.831070342623676, 144.96704953108735)",-37.831070342623676,144.96704953108735
568,102E,Unoccupied,"(-37.808697589247046, 144.97193891371268)",-37.808697589247046,144.97193891371268
767,C312,Unoccupied,"(-37.814668168512796, 144.9717587833493)",-37.814668168512796,144.9717587833493
920,C696,Unoccupied,"(-37.81419221506229, 144.9687373545966)",-37.81419221506229,144.9687373545966
2676,10185W,Unoccupied,"(-37.803932779609106, 144.94937283926816)",-37.803932779609106,144.94937283926816
5252,11529S,Present,"(-37.8119334870949, 144.95175974179728)",-37.8119334870949,144.95175974179728
6521,13756E,Unoccupied,"(-37.81262724196892, 144.93644725559528)",-37.81262724196892,144.93644725559528
6482,13709W,Unoccupied,"(-37.81564017194576, 144.93691008096914)",-37.81564017194576,144.93691008096914
